,imdb_rating,rotten_tomatoes_score,votos_log,presupuesto_log,awards_won,hours_watched_million,duracion_total,antiguedad,cluster,cluster_nombre
7137,6.0,54,8.082093278178382,2.0014800002101243,0,7,101.0,6,3,Contenido Promedio
7138,7.2,63,7.550135342488429,2.4849066497880004,0,3,111.0,14,3,Contenido Promedio
7139,8.1,87,10.76804278700223,0.0,1,58,450.0,1,2,Joya de Critica
7140,7.6,80,10.15615107038633,0.0,1,52,1440.0,2,2,Joya de Critica
7141,6.1,67,9.159047077588632,0.0,0,22,4320.0,35,1,Nicho Subestimado
7142,6.5,55,9.578172838610792,2.533696813957432,0,35,101.0,39,3,Contenido Promedio
7143,5.5,54,11.637052777519456,3.2809112157876537,0,256,106.0,11,3,Contenido Promedio
7144,5.8,45,6.840546529288687,2.6100697927420065,0,2,134.0,35,3,Contenido Promedio
7145,5.9,50,7.586803535162581,3.173878458937465,0,2,85.0,15,3,Contenido Promedio
7146,6.1,72,6.421622267806518,4.283586561860629,0,1,146.0,1,3,Contenido Promedio
7147,6.4,59,10.899069940884694,0.0,0,40,1890.0,1,1,Nicho Subestimado
7148,5.2,52,6.104793232414985,0.0,0,0,1080.0,20,1,Nicho Subestimado
7149,5.8,52,12.9174967803349,3.3214324131932926,0,683,118.0,3,3,Contenido Promedio
7150,5.8,56,11.004413828535968,0.0,0,43,1080.0,2,1,Nicho Subestimado
7151,7.5,76,10.82345152977658,0.0,0,84,1350.0,3,1,Nicho Subestimado
7152,6.6,66,9.75411709588186,0.0,0,32,1080.0,3,1,Nicho Subestimado
7153,8.3,85,8.480529207044645,2.602689685444384,1,4,100.0,8,2,Joya de Critica
7154,6.7,67,10.578445303895863,3.92395157629342,0,24,110.0,8,3,Contenido Promedio
7155,7.3,70,7.102499355774649,0.0,0,2,360.0,14,1,Nicho Subestimado
7156,7.3,71,10.541042738838962,2.388762789235098,0,80,122.0,4,3,Contenido Promedio
7157,7.3,64,8.858226439365012,0.0,0,3,900.0,6,1,Nicho Subestimado
7158,7.5,88,10.027782671807737,4.178992036282385,0,55,101.0,0,2,Joya de Critica
7159,7.0,72,9.146548238888403,0.0,0,19,2160.0,7,1,Nicho Subestimado
7160,7.8,78,9.280425979542873,5.068275073542671,5,17,101.0,18,2,Joya de Critica
7161,6.3,60,7.331714969726466,3.3775875160230218,0,0,156.0,1,3,Contenido Promedio
7162,7.5,79,9.475393326367602,2.33214389523559,0,28,115.0,5,2,Joya de Critica
7163,5.2,39,10.763271422969844,0.0,0,15,1350.0,0,1,Nicho Subestimado
7164,5.3,55,10.559192437620204,1.252762968495368,0,87,104.0,9,3,Contenido Promedio
7165,8.6,85,6.953684210870537,0.0,1,1,1620.0,6,2,Joya de Critica
7166,7.1,73,8.952346543226227,0.0,0,9,1080.0,7,1,Nicho Subestimado
7167,7.6,71,5.267858159063328,2.9806186357439426,1,0,136.0,9,2,Joya de Critica
7168,8.0,75,8.854093907655518,0.0,1,2,810.0,6,2,Joya de Critica
7169,6.5,67,9.346792495111682,4.502029427068578,0,17,87.0,5,3,Contenido Promedio
7170,9.5,99,10.182292842675238,1.4816045409242156,1,22,114.0,12,2,Joya de Critica
7171,5.9,53,9.060563446657955,0.0,0,6,2160.0,4,1,Nicho Subestimado
7172,7.3,76,8.940105213128122,1.410986973710262,0,9,55.0,5,2,Joya de Critica
7173,8.7,93,13.571531446061924,3.2228678461377385,0,366,130.0,5,2,Joya de Critica
7174,6.0,46,11.766008328647096,2.5494451709255714,0,80,114.0,20,3,Contenido Promedio
7175,8.5,70,6.22455842927536,0.0,1,0,1080.0,0,2,Joya de Critica
7176,4.8,54,8.061486866871327,2.0149030205422647,0,5,107.0,10,3,Contenido Promedio
7177,6.1,63,10.827170891629782,0.0,0,61,2160.0,8,1,Nicho Subestimado
7178,6.6,76,4.77912349311153,1.1939224684724346,0,0,88.0,6,3,Contenido Promedio
7179,8.2,84,8.327000740241713,0.0,2,8,3240.0,20,2,Joya de Critica
7180,6.3,76,7.954372272531867,0.0,0,6,900.0,5,1,Nicho Subestimado
7181,5.7,66,6.274762021241939,0.0,0,0,1350.0,29,1,Nicho Subestimado
7182,7.4,68,9.310095205113177,3.3463891451671604,0,18,145.0,37,3,Contenido Promedio
7183,6.6,77,6.466144724237619,2.174751721484161,0,1,90.0,19,3,Contenido Promedio
7184,6.6,71,8.854950316500325,4.683056724645162,0,15,129.0,22,3,Contenido Promedio
7185,6.9,65,9.326165937481774,5.025195445427586,0,26,72.0,5,3,Contenido Promedio
7186,9.0,93,10.339417201448112,0.0,1,43,3600.0,13,2,Joya de Critica
7187,6.7,60,6.975413927455952,1.6863989535702288,0,2,81.0,1,3,Contenido Promedio
7188,7.6,87,7.108244139731541,0.0,2,1,720.0,8,2,Joya de Critica
7189,5.5,39,9.66662532908098,0.0,0,38,1980.0,1,1,Nicho Subestimado
7190,6.2,51,8.206583614320753,3.2386784521643803,0,3,119.0,0,3,Contenido Promedio
7191,8.5,89,8.80612448326845,3.962716119743664,0,2,137.0,21,2,Joya de Critica
7192,7.0,74,7.508238774678663,0.0,0,1,270.0,4,1,Nicho Subestimado
7193,8.2,83,8.847934753328465,4.120661870539474,0,4,99.0,32,2,Joya de Critica
7194,8.0,71,10.325777001034597,0.0,0,22,720.0,17,1,Nicho Subestimado
7195,7.3,65,7.786551806428712,2.873564639579784,0,1,105.0,14,3,Contenido Promedio
7196,8.0,67,9.249849505070896,0.0,0,13,1080.0,37,1,Nicho Subestimado
7197,6.1,48,9.97417898065866,3.025291075795536,0,53,123.0,2,3,Contenido Promedio
7198,4.4,37,6.824373670043086,2.714694743820879,0,1,101.0,14,3,Contenido Promedio
7199,6.9,61,12.115983810748489,0.0,0,452,360.0,5,1,Nicho Subestimado
7200,6.1,55,10.614941143578706,3.728100167267218,0,14,140.0,12,3,Contenido Promedio
7201,4.0,40,3.9318256327243257,0.0,0,0,270.0,6,1,Nicho Subestimado
7202,6.8,66,9.36005264520451,0.0,0,10,720.0,34,1,Nicho Subestimado
7203,7.6,79,8.574140471857987,1.8082887711792652,1,12,160.0,12,2,Joya de Critica
7204,6.8,64,7.363913501405819,2.33214389523559,0,1,90.0,5,3,Contenido Promedio
7205,8.6,77,7.026426808699636,3.0007198150650303,0,1,119.0,45,2,Joya de Critica
7206,6.8,83,8.884333185202735,0.0,0,10,540.0,9,1,Nicho Subestimado
7207,8.4,95,9.945013299364629,0.0,1,21,2250.0,5,2,Joya de Critica
7208,8.3,90,8.530109416682784,0.0,0,4,1800.0,7,2,Joya de Critica
7209,7.9,71,13.20120228387678,1.0986122886681098,0,1040,123.0,0,2,Joya de Critica
7210,5.5,49,8.708309295891688,2.7013612129514133,0,10,145.0,1,3,Contenido Promedio
7211,6.9,68,11.119645811725864,3.218875824868201,0,119,122.0,0,3,Contenido Promedio
7212,6.3,68,10.007081508746234,1.4816045409242156,0,32,101.0,3,3,Contenido Promedio
7213,5.7,66,8.326274787396764,0.0,0,7,720.0,25,1,Nicho Subestimado
7214,8.9,88,9.919656133697712,2.4849066497880004,0,31,60.0,0,2,Joya de Critica
7215,6.0,55,6.1224928095143865,4.05871738457895,0,1,118.0,11,3,Contenido Promedio
7216,7.8,78,8.161089512845797,0.0,0,4,1440.0,14,1,Nicho Subestimado
7217,6.6,67,10.834804818426909,0.0,0,40,1080.0,17,1,Nicho Subestimado
7218,5.9,49,6.8690144506657065,0.0,0,0,2160.0,15,1,Nicho Subestimado
7219,6.9,72,11.914797458901509,2.884800712846709,0,344,71.0,11,3,Contenido Promedio
7220,6.3,72,8.341171747170762,4.460144413937834,0,8,170.0,31,3,Contenido Promedio
7221,6.6,53,6.918695219020472,0.0,0,1,270.0,4,1,Nicho Subestimado
7222,7.7,71,11.119660629943382,0.0,0,85,900.0,0,1,Nicho Subestimado
7223,6.0,61,6.637258031284457,2.681021528714291,0,1,81.0,14,3,Contenido Promedio
7224,6.8,71,10.552813453547223,3.711130063048756,0,75,175.0,11,3,Contenido Promedio
7225,6.7,66,8.338066525518801,0.0,0,1,1800.0,39,1,Nicho Subestimado
7226,7.5,84,8.34711636103872,3.0007198150650303,0,9,142.0,6,2,Joya de Critica
7227,5.1,50,9.591239526139097,0.0,0,28,1080.0,7,1,Nicho Subestimado
7228,7.7,62,10.849006935070411,0.0,0,32,720.0,4,1,Nicho Subestimado
7229,6.9,64,12.568076863627468,4.257030144499196,0,608,109.0,11,3,Contenido Promedio
7230,7.3,86,8.350429973538136,0.0,0,7,2160.0,14,1,Nicho Subestimado
7231,7.3,82,10.35602706803022,0.0,0,40,1800.0,2,1,Nicho Subestimado
7232,5.0,41,9.071767722112243,3.681351187693145,0,17,94.0,40,3,Contenido Promedio
7233,6.0,52,8.94494150776486,0.0,0,7,900.0,5,1,Nicho Subestimado
7234,6.8,67,8.56197533418813,0.0,0,3,1800.0,9,1,Nicho Subestimado
7235,6.8,65,5.910796644040527,1.8082887711792652,0,0,150.0,0,3,Contenido Promedio
7236,7.1,63,10.270038567145066,0.0,0,40,2160.0,1,1,Nicho Subestimado
7237,7.0,81,9.624170396415977,0.0,0,27,990.0,11,1,Nicho Subestimado
7238,7.4,67,8.749415406663651,0.0,0,9,1350.0,43,1,Nicho Subestimado
7239,6.9,67,5.4510384535657,3.139832617527748,0,0,166.0,7,3,Contenido Promedio
7240,7.1,72,12.497035580063228,4.528289141652134,0,650,138.0,7,3,Contenido Promedio
7241,8.0,81,8.925454386826402,2.079441541679836,0,8,131.0,1,2,Joya de Critica
7242,5.4,54,4.0943445622221,3.742420221041966,0,0,91.0,12,3,Contenido Promedio
7243,8.3,83,10.224447232050627,0.0,1,9,360.0,10,2,Joya de Critica
7244,6.3,61,11.165507542294172,2.2407096892759584,0,167,144.0,11,3,Contenido Promedio
7245,5.5,62,7.785305182539862,0.0,0,2,1080.0,5,1,Nicho Subestimado
7246,7.7,82,7.738052297689316,0.0,0,3,1800.0,8,1,Nicho Subestimado
7247,7.4,82,5.802118375377063,0.0,0,0,1350.0,5,1,Nicho Subestimado
7248,5.9,75,5.823045895483019,0.0,0,0,540.0,34,1,Nicho Subestimado
7249,6.1,62,9.094817280720644,0.0,0,4,2700.0,3,1,Nicho Subestimado
7250,6.5,65,9.602382459752208,2.312535423847214,0,35,119.0,8,3,Contenido Promedio
7251,6.5,57,12.120149766820376,0.0,0,419,540.0,15,1,Nicho Subestimado
7252,6.5,61,7.541152455136308,0.0,0,2,450.0,1,1,Nicho Subestimado
7253,7.5,61,8.625329850020815,4.954417614098027,0,3,104.0,10,3,Contenido Promedio
7254,7.8,68,7.701652362642226,3.6082115510464816,0,2,100.0,0,3,Contenido Promedio
7255,5.5,42,8.648396877031582,2.424802725718295,0,11,106.0,0,3,Contenido Promedio
7256,6.7,65,9.745546364467552,0.0,0,35,900.0,8,1,Nicho Subestimado
7257,7.6,58,10.263885557274984,3.3032169733019514,2,65,84.0,28,2,Joya de Critica
7258,7.1,72,7.8804263442924,0.0,0,1,720.0,13,1,Nicho Subestimado
7259,6.6,55,8.314097335405807,2.580216829592325,1,7,76.0,1,3,Contenido Promedio
7260,5.7,60,11.766008328647096,0.0,0,290,450.0,16,1,Nicho Subestimado
7261,9.3,87,5.739792912179234,0.0,2,0,900.0,0,2,Joya de Critica
7262,5.6,54,7.224753405767971,2.7536607123542622,0,1,86.0,14,3,Contenido Promedio
7263,6.8,68,5.455321115357702,4.005513348515485,0,0,92.0,5,3,Contenido Promedio
7264,4.8,43,10.82683333888396,3.5496173867804286,0,106,115.0,14,3,Contenido Promedio
7265,7.2,82,9.45688790106941,2.0149030205422647,0,26,86.0,27,2,Joya de Critica
7266,7.6,81,9.06554578707295,0.0,3,8,540.0,8,2,Joya de Critica
7267,7.6,68,13.91038427889792,0.0,1,1986,720.0,9,0,Blockbuster Costoso
7268,9.5,92,7.43307534889858,1.0647107369924282,0,0,46.0,19,2,Joya de Critica
7269,6.2,70,6.856461984594587,3.380994674344636,0,0,68.0,28,3,Contenido Promedio
7270,8.8,85,8.583355393669907,0.0,0,7,450.0,17,2,Joya de Critica
7271,7.3,57,8.33302993974291,2.174751721484161,0,3,78.0,17,3,Contenido Promedio
7272,6.9,82,6.966024187106113,1.4586150226995167,0,2,90.0,44,2,Joya de Critica
7273,5.5,67,13.640553417168364,0.0,0,1549,360.0,2,0,Blockbuster Costoso
7274,7.3,76,11.097273648073832,0.0,0,21,450.0,6,1,Nicho Subestimado
7275,6.6,69,3.9318256327243257,0.0,0,0,990.0,30,1,Nicho Subestimado
7276,7.4,59,12.595726749205244,0.0,1,443,1440.0,6,1,Nicho Subestimado
7277,7.4,71,9.861362626235456,4.120661870539474,0,36,132.0,20,3,Contenido Promedio
7278,8.2,92,10.643351320318596,2.3702437414678603,0,99,64.0,11,2,Joya de Critica
7279,5.7,44,6.963189985870238,2.772588722239781,0,0,90.0,8,3,Contenido Promedio
7280,7.6,54,8.214735833382303,0.0,1,4,360.0,13,1,Nicho Subestimado
7281,6.9,68,8.860215358901183,0.0,0,4,900.0,24,1,Nicho Subestimado
7282,7.3,66,8.774622220696997,0.0,0,3,1080.0,6,1,Nicho Subestimado
7283,7.3,80,6.652863029353347,1.5040773967762742,0,1,94.0,0,2,Joya de Critica
7284,8.1,80,8.252446090246952,0.5306282510621704,0,3,95.0,3,2,Joya de Critica
7285,7.5,71,6.890609120147166,0.0,0,1,1080.0,21,1,Nicho Subestimado
7286,7.6,67,9.45430563898269,0.4700036292457356,2,15,70.0,9,2,Joya de Critica
7287,7.7,69,8.735846677457582,0.0,0,7,990.0,1,1,Nicho Subestimado
7288,5.7,77,10.843319014326264,0.0,0,85,1800.0,10,1,Nicho Subestimado
7289,9.8,95,5.068904202220232,1.6094379124341005,1,0,80.0,9,2,Joya de Critica
7290,8.1,80,8.389814262086407,0.0,0,8,270.0,3,2,Joya de Critica
7291,5.9,56,7.555905093611346,0.0,0,0,540.0,6,1,Nicho Subestimado
7292,8.4,86,11.919283507626984,2.066862759472976,0,219,71.0,2,2,Joya de Critica
7293,7.9,81,11.929646981334091,0.0,0,354,1080.0,7,2,Joya de Critica
7294,6.3,52,12.338932562765548,2.066862759472976,0,255,91.0,3,3,Contenido Promedio
7295,6.6,66,9.64517008871425,3.594568774642695,2,13,118.0,8,3,Contenido Promedio
7296,5.3,54,11.46042091098808,0.0,0,115,900.0,5,1,Nicho Subestimado
7297,7.8,72,6.803505257608338,0.0,0,1,540.0,8,1,Nicho Subestimado
7298,7.9,74,9.203215047033597,2.9652730660692823,0,23,96.0,22,2,Joya de Critica
7299,6.0,74,10.41190026757783,3.0349529867072724,0,27,133.0,1,3,Contenido Promedio
7300,8.4,83,10.388472154542294,0.0,0,79,1980.0,7,1,Nicho Subestimado
7301,6.9,95,11.609652821922658,1.88706964903238,0,273,131.0,4,2,Joya de Critica
7302,6.1,55,8.204671828950811,4.663439094112067,0,5,101.0,8,3,Contenido Promedio
7303,7.9,76,10.451551155906923,0.0,0,12,360.0,2,2,Joya de Critica
7304,7.0,74,8.978408314628894,2.379546134130174,0,13,117.0,10,3,Contenido Promedio
7305,8.9,95,8.212025804623437,0.0,0,5,2700.0,7,2,Joya de Critica
7306,8.5,88,6.391917113392602,0.0,2,0,1440.0,6,2,Joya de Critica
7307,8.2,92,10.779622734433188,0.0,0,112,2700.0,45,1,Nicho Subestimado
7308,6.1,69,7.957877358489813,2.424802725718295,0,1,42.0,1,3,Contenido Promedio
7309,5.4,55,10.476498931856092,0.6931471805599453,0,71,123.0,19,3,Contenido Promedio
7310,6.8,70,6.883462586413092,3.912023005428146,1,1,110.0,14,3,Contenido Promedio
7311,5.0,38,11.082711617696626,2.778819271990417,0,54,126.0,4,3,Contenido Promedio
7312,7.0,79,11.093265078956328,0.0,0,47,1800.0,10,1,Nicho Subestimado
7313,5.0,42,7.362645270417825,0.0,0,1,450.0,4,1,Nicho Subestimado
7314,7.9,84,4.934473933130692,4.044804116661965,0,0,90.0,6,2,Joya de Critica
7315,7.3,75,6.214608098422191,3.258096538021482,0,0,107.0,14,3,Contenido Promedio
7316,6.7,58,9.304559047215164,0.0,0,7,720.0,8,1,Nicho Subestimado
7317,7.4,75,5.733341276897746,0.0,0,0,1080.0,3,1,Nicho Subestimado
7318,3.4,49,8.721928343047091,3.173878458937465,0,3,137.0,4,3,Contenido Promedio
7319,6.6,53,7.714231144849085,0.0,1,2,3150.0,2,1,Nicho Subestimado
7320,6.0,62,6.695798917058491,3.5467396869528134,0,1,102.0,7,3,Contenido Promedio
7321,5.5,59,12.220818390676014,2.322387720290225,0,506,115.0,0,3,Contenido Promedio
7322,8.5,90,4.812184355372417,2.028148247292285,0,0,70.0,11,2,Joya de Critica
7323,5.3,44,6.576469569048224,3.353406717825807,0,0,103.0,5,3,Contenido Promedio
7324,6.7,64,8.692322277628687,0.0,0,11,1440.0,4,1,Nicho Subestimado
7325,6.4,66,7.846589975291186,0.6931471805599453,0,5,127.0,5,3,Contenido Promedio
7326,6.2,77,9.830486659651635,2.970414465569701,0,41,118.0,37,3,Contenido Promedio
7327,5.7,62,9.172326929777968,3.979681653901961,0,5,137.0,6,3,Contenido Promedio
7328,7.8,79,11.103136020381942,1.0647107369924282,2,86,100.0,5,2,Joya de Critica
7329,7.8,63,6.590301048196686,4.394449154672439,0,0,143.0,5,3,Contenido Promedio
7330,7.6,65,6.96979066990159,1.7749523509116738,1,1,134.0,6,2,Joya de Critica
7331,7.8,83,8.835646922534773,3.4372078191851885,0,9,119.0,32,2,Joya de Critica
7332,6.7,59,6.894670039433482,3.2308043957334744,0,1,92.0,3,3,Contenido Promedio
7333,6.6,63,9.24619002486988,0.0,0,19,540.0,22,1,Nicho Subestimado
7334,6.7,74,8.053887083618223,0.0,1,7,270.0,5,2,Joya de Critica
7335,5.9,67,9.977945463454136,0.0,0,15,2700.0,41,1,Nicho Subestimado
7336,7.5,74,7.631916513071252,1.252762968495368,0,4,68.0,27,2,Joya de Critica
7337,5.5,61,10.906817994331863,0.0,0,48,990.0,10,1,Nicho Subestimado
7338,5.4,62,7.45298232946546,1.8082887711792652,0,2,113.0,7,3,Contenido Promedio
7339,6.3,60,9.18049952996516,3.269568939183719,0,12,106.0,10,3,Contenido Promedio
7340,6.6,67,8.981807323377534,0.0,0,18,720.0,15,1,Nicho Subestimado
7341,8.1,70,9.743612184572005,0.0,0,28,900.0,4,1,Nicho Subestimado
7342,5.2,61,12.032165587337238,4.462453883786496,0,134,108.0,1,3,Contenido Promedio
7343,3.3,32,7.534762657037537,2.580216829592325,0,3,86.0,7,3,Contenido Promedio
7344,7.7,75,8.276394704863307,0.0,1,5,270.0,6,2,Joya de Critica
7345,8.1,81,11.943447346996257,3.484312288372662,2,238,130.0,40,2,Joya de Critica
7346,8.0,72,8.994668835500674,2.714694743820879,0,11,151.0,3,2,Joya de Critica
7347,9.8,95,9.908276069267924,4.018183201256536,0,13,74.0,10,2,Joya de Critica
7348,5.1,49,7.153833801578843,0.0,0,1,1080.0,16,1,Nicho Subestimado
7349,6.8,85,9.13399913871946,4.72384171570559,1,16,101.0,11,2,Joya de Critica
7350,8.7,92,6.171700597410915,0.0,0,0,540.0,5,2,Joya de Critica
7351,7.9,86,9.805212983267788,0.0,1,16,450.0,11,2,Joya de Critica
7352,6.8,68,4.897839799950911,0.0,0,0,450.0,40,1,Nicho Subestimado
7353,7.3,69,6.169610732491456,2.4423470353692043,0,0,85.0,3,3,Contenido Promedio
7354,6.2,63,7.134890851565884,2.3702437414678603,0,0,64.0,9,3,Contenido Promedio
7355,8.0,81,9.105090961257083,4.423648309364701,0,10,96.0,7,2,Joya de Critica
7356,8.0,71,8.189522110748094,1.308332819650179,3,1,143.0,14,2,Joya de Critica
7357,7.0,74,9.38235903577424,4.107589788972121,0,20,88.0,3,3,Contenido Promedio
7358,4.9,62,9.708445431332793,0.0,0,8,540.0,1,1,Nicho Subestimado
7359,8.8,96,12.021133666272704,3.591817741270805,0,349,138.0,8,2,Joya de Critica
7360,5.0,55,7.829232537543592,0.0,0,5,540.0,11,1,Nicho Subestimado
7361,6.3,64,11.07756284726566,3.92395157629342,0,60,99.0,3,3,Contenido Promedio
7362,6.8,71,7.978653729082731,3.487375077903208,0,1,95.0,13,3,Contenido Promedio
7363,7.6,64,11.56592580153188,0.0,0,226,1980.0,1,1,Nicho Subestimado
7364,6.0,50,9.504352368122833,2.388762789235098,0,16,129.0,2,3,Contenido Promedio
7365,7.3,78,7.442492722794441,1.88706964903238,0,1,123.0,0,2,Joya de Critica
7366,6.0,58,8.76280248744611,1.2237754316221157,0,13,120.0,6,3,Contenido Promedio
7367,8.0,72,8.56216655705897,0.0,0,13,450.0,16,2,Joya de Critica
7368,8.1,85,8.514589805546123,3.246490991901174,2,6,124.0,4,2,Joya de Critica
7369,4.5,40,7.047517221357296,4.4942386252808095,0,2,102.0,15,3,Contenido Promedio
7370,7.1,73,6.943122422819428,2.747270914255491,0,0,142.0,8,3,Contenido Promedio
7371,6.4,61,11.0584329145444,0.0,0,25,450.0,5,1,Nicho Subestimado
7372,8.6,79,6.313548046277095,0.0,2,0,270.0,14,2,Joya de Critica
7373,6.1,67,7.039660349862076,2.923161580719156,0,0,121.0,0,3,Contenido Promedio
7374,6.7,76,11.547017665137998,1.7578579175523736,0,77,92.0,23,3,Contenido Promedio
7375,4.9,48,7.848933726364071,0.0,0,4,720.0,3,1,Nicho Subestimado
7376,7.9,75,8.23217423638394,0.0,2,3,540.0,6,2,Joya de Critica
7377,7.2,55,9.48257880293411,1.589235205116581,1,6,126.0,2,3,Contenido Promedio
7378,6.5,62,5.247024072160486,3.634951112088381,0,0,138.0,1,3,Contenido Promedio
7379,4.7,41,7.6511201757027,5.1328529268205045,0,2,73.0,2,3,Contenido Promedio
7380,7.2,58,7.864419904994565,0.0,0,4,4950.0,26,1,Nicho Subestimado
7381,5.6,54,6.792344427470809,2.760009940032921,0,0,105.0,4,3,Contenido Promedio
7382,7.9,88,11.565631760601162,0.6931471805599453,2,38,60.0,7,2,Joya de Critica
7383,7.2,69,11.2726611868476,0.0,0,172,450.0,19,1,Nicho Subestimado
7384,7.1,82,8.446126742982377,2.302585092994046,0,9,117.0,32,2,Joya de Critica
7385,8.0,81,10.009332950619468,2.533696813957432,1,49,129.0,7,2,Joya de Critica
7386,5.3,35,10.814886338329856,0.0,0,34,450.0,31,1,Nicho Subestimado
7387,8.0,83,8.778325928634482,0.0,0,11,540.0,25,2,Joya de Critica
7388,7.2,75,5.598421958998375,0.0,0,0,720.0,13,1,Nicho Subestimado
7389,4.8,47,7.9391588179567965,1.1314021114911006,0,3,101.0,4,3,Contenido Promedio
7390,6.7,69,8.109826276018477,1.791759469228055,0,2,118.0,14,3,Contenido Promedio
7391,8.7,99,9.277344600756656,2.468099531471619,1,13,133.0,25,2,Joya de Critica
7392,7.8,84,9.237079669165803,1.7578579175523736,1,7,113.0,4,2,Joya de Critica
7393,7.0,65,8.79497643168877,0.0,0,3,270.0,14,1,Nicho Subestimado
7394,5.6,51,12.580277538147133,1.308332819650179,0,573,113.0,6,3,Contenido Promedio
7395,7.4,95,10.13582867620438,0.0,1,15,360.0,4,2,Joya de Critica
7396,6.3,59,6.70808408385307,3.349904087274605,0,1,137.0,27,3,Contenido Promedio
7397,6.4,64,9.691654792367784,0.0,0,39,540.0,14,1,Nicho Subestimado
7398,8.8,97,8.145259566516865,0.0,0,5,1080.0,21,2,Joya de Critica
7399,6.0,48,8.948715833843691,0.0,0,13,1890.0,0,1,Nicho Subestimado
7400,8.3,87,9.277999020449997,0.0,0,21,720.0,0,2,Joya de Critica
7401,6.6,79,9.527848201325206,0.0,0,29,810.0,2,1,Nicho Subestimado
7402,7.6,71,11.238133292989668,0.0,8,56,720.0,2,2,Joya de Critica
7403,6.7,69,7.017506142941256,2.5494451709255714,1,1,88.0,6,3,Contenido Promedio
7404,5.9,59,10.116378727385989,2.079441541679836,0,20,110.0,10,3,Contenido Promedio
7405,5.9,60,10.509332404693277,0.0,0,12,270.0,2,1,Nicho Subestimado
7406,6.4,64,6.393590753950631,3.462606009790799,0,0,96.0,4,3,Contenido Promedio
7407,7.4,91,9.692581318886395,0.0,0,18,720.0,1,2,Joya de Critica
7408,7.8,87,12.712688420303891,4.264087336809195,0,683,100.0,16,2,Joya de Critica
7409,7.3,76,10.017173316939944,2.186051276738094,0,33,93.0,0,2,Joya de Critica
7410,8.9,90,8.294299608857235,0.0,8,8,1440.0,24,2,Joya de Critica
7411,7.7,84,11.599396696107348,2.388762789235098,0,107,92.0,39,2,Joya de Critica
7412,7.3,70,5.342334251964811,1.9600947840472696,0,0,153.0,6,3,Contenido Promedio
7413,6.4,53,8.14002395246292,1.410986973710262,0,6,126.0,16,3,Contenido Promedio
7414,7.1,80,7.70796153183549,1.0986122886681098,0,1,129.0,13,2,Joya de Critica
7415,6.8,80,13.106884190555869,0.0,0,294,540.0,41,1,Nicho Subestimado
7416,5.8,48,8.951958168569265,2.2823823856765264,0,7,81.0,6,3,Contenido Promedio
7417,5.0,42,10.651761918721386,1.8562979903656265,0,54,85.0,10,3,Contenido Promedio
7418,6.7,56,10.624736163206949,3.493472657771326,0,35,108.0,11,3,Contenido Promedio
7419,6.3,62,9.933871257170567,3.0633909220278057,0,13,122.0,41,3,Contenido Promedio
7420,6.9,60,10.820498025334633,0.0,0,32,1080.0,0,1,Nicho Subestimado
7421,6.1,63,7.0431599159883405,0.0,0,0,1080.0,33,1,Nicho Subestimado
7422,6.2,63,9.419628376999952,0.0,0,5,990.0,3,1,Nicho Subestimado
7423,7.1,73,7.246368080102461,0.0,0,0,1080.0,14,1,Nicho Subestimado
7424,7.0,63,5.2574953720277815,1.88706964903238,0,0,94.0,4,3,Contenido Promedio
7425,6.5,72,6.406879986069314,2.1041341542702074,0,0,80.0,10,3,Contenido Promedio
